date,country,region,place_type,geo_code,cases,deaths
2020-03-07,Wales,Hywel Dda,health_board,W11000025,,
2020-03-06,Wales,Hywel Dda,health_board,W11000025,,
2020-03-05,Wales,Hywel Dda,health_board,W11000025,,
2020-03-04,Wales,Hywel Dda,health_board,W11000025,,
2020-03-03,Wales,Hywel Dda,health_board,W11000025,,
2020-03-02,Wales,Hywel Dda,health_board,W11000025,,
2020-03-01,Wales,Hywel Dda,health_board,W11000025,,
2020-02-29,Wales,Hywel Dda,health_board,W11000025,,
2020-02-28,Wales,Hywel Dda,health_board,W11000025,,
2020-02-27,Wales,Hywel Dda,health_board,W11000025,,
2020-02-26,Wales,Hywel Dda,health_board,W11000025,,
2020-02-25,Wales,Hywel Dda,health_board,W11000025,,
2020-04-20,Wales,Isle of Anglesey,utla,W06000001,45,
2020-04-19,Wales,Isle of Anglesey,utla,W06000001,45,
2020-04-18,Wales,Isle of Anglesey,utla,W06000001,39,
2020-04-17,Wales,Isle of Anglesey,utla,W06000001,39,
2020-04-16,Wales,Isle of Anglesey,utla,W06000001,36,
2020-04-15,Wales,Isle of Anglesey,utla,W06000001,31,
2020-04-14,Wales,Isle of Anglesey,utla,W06000001,28,
2020-04-13,Wales,Isle of Anglesey,utla,W06000001,27,
2020-04-12,Wales,Isle of Anglesey,utla,W06000001,25,
2020-04-11,Wales,Isle of Anglesey,utla,W06000001,23,
2020-04-10,Wales,Isle of Anglesey,utla,W06000001,18,
2020-04-09,Wales,Isle of Anglesey,utla,W06000001,,
2020-04-08,Wales,Isle of Anglesey,utla,W06000001,16,
2020-04-07,Wales,Isle of Anglesey,utla,W06000001,15,
2020-04-06,Wales,Isle of Anglesey,utla,W06000001,15,
2020-04-05,Wales,Isle of Anglesey,utla,W06000001,,
2020-04-04,Wales,Isle of Anglesey,utla,W06000001,,
2020-04-03,Wales,Isle of Anglesey,utla,W06000001,,
2020-04-02,Wales,Isle of Anglesey,utla,W06000001,,
2020-04-01,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-31,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-30,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-29,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-28,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-27,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-26,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-25,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-24,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-23,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-22,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-21,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-20,Wales,Isle of Anglesey,utla,W06000001,2,
2020-03-19,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-18,Wales,Isle of Anglesey,utla,W06000001,,
2020-03-17,Wales,Isle of Anglesey,utla,W06000001,2,
2020-03-16,Wales,Isle of Anglesey,utla,W06000001,2,
2020-03-15,Wales,Isle of Anglesey,utla,W06000001,1,
2020-03-14,Wales,Isle of Anglesey,utla,W06000001,1,
2020-03-13,Wales,Isle of Anglesey,utla,W06000001,1,
2020-03-12,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-11,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-10,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-09,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-08,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-07,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-06,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-05,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-04,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-03,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-02,Wales,Isle of Anglesey,utla,W06000001,0,
2020-03-01,Wales,Isle of Anglesey,utla,W06000001,0,
2020-02-29,Wales,Isle of Anglesey,utla,W06000001,0,
2020-02-28,Wales,Isle of Anglesey,utla,W06000001,0,
2020-02-27,Wales,Isle of Anglesey,utla,W06000001,0,
2020-02-26,Wales,Isle of Anglesey,utla,W06000001,0,
2020-02-25,Wales,Isle of Anglesey,utla,W06000001,0,
2020-04-20,Wales,Merthyr Tydfil,utla,W06000024,176,
2020-04-19,Wales,Merthyr Tydfil,utla,W06000024,163,
2020-04-18,Wales,Merthyr Tydfil,utla,W06000024,159,
2020-04-17,Wales,Merthyr Tydfil,utla,W06000024,141,
2020-04-16,Wales,Merthyr Tydfil,utla,W06000024,136,
2020-04-15,Wales,Merthyr Tydfil,utla,W06000024,132,
2020-04-14,Wales,Merthyr Tydfil,utla,W06000024,127,
2020-04-13,Wales,Merthyr Tydfil,utla,W06000024,123,
2020-04-12,Wales,Merthyr Tydfil,utla,W06000024,118,
2020-04-11,Wales,Merthyr Tydfil,utla,W06000024,110,
2020-04-10,Wales,Merthyr Tydfil,utla,W06000024,102,
2020-04-09,Wales,Merthyr Tydfil,utla,W06000024,,
2020-04-08,Wales,Merthyr Tydfil,utla,W06000024,80,
2020-04-07,Wales,Merthyr Tydfil,utla,W06000024,74,
2020-04-06,Wales,Merthyr Tydfil,utla,W06000024,67,
2020-04-05,Wales,Merthyr Tydfil,utla,W06000024,,
2020-04-04,Wales,Merthyr Tydfil,utla,W06000024,,
2020-04-03,Wales,Merthyr Tydfil,utla,W06000024,,
2020-04-02,Wales,Merthyr Tydfil,utla,W06000024,,
2020-04-01,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-31,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-30,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-29,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-28,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-27,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-26,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-25,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-24,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-23,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-22,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-21,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-20,Wales,Merthyr Tydfil,utla,W06000024,2,
2020-03-19,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-18,Wales,Merthyr Tydfil,utla,W06000024,,
2020-03-17,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-16,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-15,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-14,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-13,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-12,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-11,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-10,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-09,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-08,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-07,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-06,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-05,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-04,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-03,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-02,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-03-01,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-02-29,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-02-28,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-02-27,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-02-26,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-02-25,Wales,Merthyr Tydfil,utla,W06000024,0,
2020-04-20,Wales,Monmouthshire,utla,W06000021,210,
2020-04-19,Wales,Monmouthshire,utla,W06000021,203,
2020-04-18,Wales,Monmouthshire,utla,W06000021,200,
2020-04-17,Wales,Monmouthshire,utla,W06000021,195,
2020-04-16,Wales,Monmouthshire,utla,W06000021,191,
2020-04-15,Wales,Monmouthshire,utla,W06000021,185,
2020-04-14,Wales,Monmouthshire,utla,W06000021,182,
2020-04-13,Wales,Monmouthshire,utla,W06000021,177,
2020-04-12,Wales,Monmouthshire,utla,W06000021,171,
2020-04-11,Wales,Monmouthshire,utla,W06000021,155,
2020-04-10,Wales,Monmouthshire,utla,W06000021,143,
2020-04-09,Wales,Monmouthshire,utla,W06000021,,
2020-04-08,Wales,Monmouthshire,utla,W06000021,135,
2020-04-07,Wales,Monmouthshire,utla,W06000021,131,
2020-04-06,Wales,Monmouthshire,utla,W06000021,119,
2020-04-05,Wales,Monmouthshire,utla,W06000021,,
2020-04-04,Wales,Monmouthshire,utla,W06000021,,
2020-04-03,Wales,Monmouthshire,utla,W06000021,,
2020-04-02,Wales,Monmouthshire,utla,W06000021,,
2020-04-01,Wales,Monmouthshire,utla,W06000021,,
2020-03-31,Wales,Monmouthshire,utla,W06000021,,
2020-03-30,Wales,Monmouthshire,utla,W06000021,,
2020-03-29,Wales,Monmouthshire,utla,W06000021,,
2020-03-28,Wales,Monmouthshire,utla,W06000021,,
2020-03-27,Wales,Monmouthshire,utla,W06000021,,
2020-03-26,Wales,Monmouthshire,utla,W06000021,,
2020-03-25,Wales,Monmouthshire,utla,W06000021,,
2020-03-24,Wales,Monmouthshire,utla,W06000021,,
2020-03-23,Wales,Monmouthshire,utla,W06000021,,
2020-03-22,Wales,Monmouthshire,utla,W06000021,,
2020-03-21,Wales,Monmouthshire,utla,W06000021,,
2020-03-20,Wales,Monmouthshire,utla,W06000021,15,
2020-03-19,Wales,Monmouthshire,utla,W06000021,,
2020-03-18,Wales,Monmouthshire,utla,W06000021,,
2020-03-17,Wales,Monmouthshire,utla,W06000021,8,
2020-03-16,Wales,Monmouthshire,utla,W06000021,8,
2020-03-15,Wales,Monmouthshire,utla,W06000021,5,
2020-03-14,Wales,Monmouthshire,utla,W06000021,4,
2020-03-13,Wales,Monmouthshire,utla,W06000021,2,
2020-03-12,Wales,Monmouthshire,utla,W06000021,1,
2020-03-11,Wales,Monmouthshire,utla,W06000021,0,
2020-03-10,Wales,Monmouthshire,utla,W06000021,0,
2020-03-09,Wales,Monmouthshire,utla,W06000021,0,
2020-03-08,Wales,Monmouthshire,utla,W06000021,0,
2020-03-07,Wales,Monmouthshire,utla,W06000021,0,
2020-03-06,Wales,Monmouthshire,utla,W06000021,0,
2020-03-05,Wales,Monmouthshire,utla,W06000021,0,
2020-03-04,Wales,Monmouthshire,utla,W06000021,0,
2020-03-03,Wales,Monmouthshire,utla,W06000021,0,
2020-03-02,Wales,Monmouthshire,utla,W06000021,0,
2020-03-01,Wales,Monmouthshire,utla,W06000021,0,
2020-02-29,Wales,Monmouthshire,utla,W06000021,0,
2020-02-28,Wales,Monmouthshire,utla,W06000021,0,
2020-02-27,Wales,Monmouthshire,utla,W06000021,0,
2020-02-26,Wales,Monmouthshire,utla,W06000021,0,
2020-02-25,Wales,Monmouthshire,utla,W06000021,0,
2020-04-20,Wales,Neath Port Talbot,utla,W06000012,368,
2020-04-19,Wales,Neath Port Talbot,utla,W06000012,349,
2020-04-18,Wales,Neath Port Talbot,utla,W06000012,324,
2020-04-17,Wales,Neath Port Talbot,utla,W06000012,306,
2020-04-16,Wales,Neath Port Talbot,utla,W06000012,295,
2020-04-15,Wales,Neath Port Talbot,utla,W06000012,286,
2020-04-14,Wales,Neath Port Talbot,utla,W06000012,267,
2020-04-13,Wales,Neath Port Talbot,utla,W06000012,258,
2020-04-12,Wales,Neath Port Talbot,utla,W06000012,230,
2020-04-11,Wales,Neath Port Talbot,utla,W06000012,218,
2020-04-10,Wales,Neath Port Talbot,utla,W06000012,202,
2020-04-09,Wales,Neath Port Talbot,utla,W06000012,,
2020-04-08,Wales,Neath Port Talbot,utla,W06000012,175,
2020-04-07,Wales,Neath Port Talbot,utla,W06000012,167,
2020-04-06,Wales,Neath Port Talbot,utla,W06000012,138,
2020-04-05,Wales,Neath Port Talbot,utla,W06000012,,
2020-04-04,Wales,Neath Port Talbot,utla,W06000012,,
2020-04-03,Wales,Neath Port Talbot,utla,W06000012,,
2020-04-02,Wales,Neath Port Talbot,utla,W06000012,,
2020-04-01,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-31,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-30,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-29,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-28,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-27,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-26,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-25,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-24,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-23,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-22,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-21,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-20,Wales,Neath Port Talbot,utla,W06000012,15,
2020-03-19,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-18,Wales,Neath Port Talbot,utla,W06000012,,
2020-03-17,Wales,Neath Port Talbot,utla,W06000012,11,
2020-03-16,Wales,Neath Port Talbot,utla,W06000012,11,
2020-03-15,Wales,Neath Port Talbot,utla,W06000012,11,
2020-03-14,Wales,Neath Port Talbot,utla,W06000012,11,
2020-03-13,Wales,Neath Port Talbot,utla,W06000012,8,
2020-03-12,Wales,Neath Port Talbot,utla,W06000012,8,
2020-03-11,Wales,Neath Port Talbot,utla,W06000012,6,
2020-03-10,Wales,Neath Port Talbot,utla,W06000012,6,
2020-03-09,Wales,Neath Port Talbot,utla,W06000012,1,
2020-03-08,Wales,Neath Port Talbot,utla,W06000012,0,
2020-03-07,Wales,Neath Port Talbot,utla,W06000012,0,
2020-03-06,Wales,Neath Port Talbot,utla,W06000012,0,
2020-03-05,Wales,Neath Port Talbot,utla,W06000012,0,
2020-03-04,Wales,Neath Port Talbot,utla,W06000012,0,
2020-03-03,Wales,Neath Port Talbot,utla,W06000012,0,
2020-03-02,Wales,Neath Port Talbot,utla,W06000012,0,
2020-03-01,Wales,Neath Port Talbot,utla,W06000012,0,
2020-02-29,Wales,Neath Port Talbot,utla,W06000012,0,
2020-02-28,Wales,Neath Port Talbot,utla,W06000012,0,
2020-02-27,Wales,Neath Port Talbot,utla,W06000012,0,
2020-02-26,Wales,Neath Port Talbot,utla,W06000012,0,
2020-02-25,Wales,Neath Port Talbot,utla,W06000012,0,
2020-04-20,Wales,Newport,utla,W06000022,598,
2020-04-19,Wales,Newport,utla,W06000022,592,
2020-04-18,Wales,Newport,utla,W06000022,583,
2020-04-17,Wales,Newport,utla,W06000022,576,
2020-04-16,Wales,Newport,utla,W06000022,565,
2020-04-15,Wales,Newport,utla,W06000022,554,
2020-04-14,Wales,Newport,utla,W06000022,550,
2020-04-13,Wales,Newport,utla,W06000022,,
2020-04-12,Wales,Newport,utla,W06000022,519,
2020-04-11,Wales,Newport,utla,W06000022,500,
2020-04-10,Wales,Newport,utla,W06000022,483,
2020-04-09,Wales,Newport,utla,W06000022,,
2020-04-08,Wales,Newport,utla,W06000022,447,
2020-04-07,Wales,Newport,utla,W06000022,438,
2020-04-06,Wales,Newport,utla,W06000022,425,
2020-04-05,Wales,Newport,utla,W06000022,,
2020-04-04,Wales,Newport,utla,W06000022,,
2020-04-03,Wales,Newport,utla,W06000022,,
2020-04-02,Wales,Newport,utla,W06000022,,
2020-04-01,Wales,Newport,utla,W06000022,,
2020-03-31,Wales,Newport,utla,W06000022,,
2020-03-30,Wales,Newport,utla,W06000022,,
2020-03-29,Wales,Newport,utla,W06000022,,
2020-03-28,Wales,Newport,utla,W06000022,,
2020-03-27,Wales,Newport,utla,W06000022,,
2020-03-26,Wales,Newport,utla,W06000022,,
2020-03-25,Wales,Newport,utla,W06000022,,
2020-03-24,Wales,Newport,utla,W06000022,,
2020-03-23,Wales,Newport,utla,W06000022,,
2020-03-22,Wales,Newport,utla,W06000022,,
2020-03-21,Wales,Newport,utla,W06000022,,
2020-03-20,Wales,Newport,utla,W06000022,38,
2020-03-19,Wales,Newport,utla,W06000022,,
2020-03-18,Wales,Newport,utla,W06000022,,
2020-03-17,Wales,Newport,utla,W06000022,24,
2020-03-16,Wales,Newport,utla,W06000022,21,
2020-03-15,Wales,Newport,utla,W06000022,7,
2020-03-14,Wales,Newport,utla,W06000022,2,
2020-03-13,Wales,Newport,utla,W06000022,2,
2020-03-12,Wales,Newport,utla,W06000022,1,
2020-03-11,Wales,Newport,utla,W06000022,1,
2020-03-10,Wales,Newport,utla,W06000022,1,
2020-03-09,Wales,Newport,utla,W06000022,1,
2020-03-08,Wales,Newport,utla,W06000022,0,
2020-03-07,Wales,Newport,utla,W06000022,0,
2020-03-06,Wales,Newport,utla,W06000022,0,
2020-03-05,Wales,Newport,utla,W06000022,0,
2020-03-04,Wales,Newport,utla,W06000022,0,
2020-03-03,Wales,Newport,utla,W06000022,0,
2020-03-02,Wales,Newport,utla,W06000022,0,
2020-03-01,Wales,Newport,utla,W06000022,0,
2020-02-29,Wales,Newport,utla,W06000022,0,
2020-02-28,Wales,Newport,utla,W06000022,0,
2020-02-27,Wales,Newport,utla,W06000022,0,
2020-02-26,Wales,Newport,utla,W06000022,0,
2020-02-25,Wales,Newport,utla,W06000022,0,
2020-04-20,Wales,Pembrokeshire,utla,W06000009,150,
2020-04-19,Wales,Pembrokeshire,utla,W06000009,146,
2020-04-18,Wales,Pembrokeshire,utla,W06000009,141,
2020-04-17,Wales,Pembrokeshire,utla,W06000009,134,
2020-04-16,Wales,Pembrokeshire,utla,W06000009,130,
2020-04-15,Wales,Pembrokeshire,utla,W06000009,128,
2020-04-14,Wales,Pembrokeshire,utla,W06000009,118,
2020-04-13,Wales,Pembrokeshire,utla,W06000009,102,
2020-04-12,Wales,Pembrokeshire,utla,W06000009,94,
2020-04-11,Wales,Pembrokeshire,utla,W06000009,87,
2020-04-10,Wales,Pembrokeshire,utla,W06000009,79,
2020-04-09,Wales,Pembrokeshire,utla,W06000009,,
2020-04-08,Wales,Pembrokeshire,utla,W06000009,69,
2020-04-07,Wales,Pembrokeshire,utla,W06000009,59,
2020-04-06,Wales,Pembrokeshire,utla,W06000009,49,
2020-04-05,Wales,Pembrokeshire,utla,W06000009,,
2020-04-04,Wales,Pembrokeshire,utla,W06000009,,
2020-04-03,Wales,Pembrokeshire,utla,W06000009,,
2020-04-02,Wales,Pembrokeshire,utla,W06000009,,
2020-04-01,Wales,Pembrokeshire,utla,W06000009,,
2020-03-31,Wales,Pembrokeshire,utla,W06000009,,
2020-03-30,Wales,Pembrokeshire,utla,W06000009,,
2020-03-29,Wales,Pembrokeshire,utla,W06000009,,
2020-03-28,Wales,Pembrokeshire,utla,W06000009,,
2020-03-27,Wales,Pembrokeshire,utla,W06000009,,
2020-03-26,Wales,Pembrokeshire,utla,W06000009,,
2020-03-25,Wales,Pembrokeshire,utla,W06000009,,
2020-03-24,Wales,Pembrokeshire,utla,W06000009,,
2020-03-23,Wales,Pembrokeshire,utla,W06000009,,
2020-03-22,Wales,Pembrokeshire,utla,W06000009,,
2020-03-21,Wales,Pembrokeshire,utla,W06000009,,
2020-03-20,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-19,Wales,Pembrokeshire,utla,W06000009,,
2020-03-18,Wales,Pembrokeshire,utla,W06000009,,
2020-03-17,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-16,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-15,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-14,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-13,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-12,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-11,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-10,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-09,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-08,Wales,Pembrokeshire,utla,W06000009,2,
2020-03-07,Wales,Pembrokeshire,utla,W06000009,0,
2020-03-06,Wales,Pembrokeshire,utla,W06000009,0,
2020-03-05,Wales,Pembrokeshire,utla,W06000009,0,
2020-03-04,Wales,Pembrokeshire,utla,W06000009,0,
2020-03-03,Wales,Pembrokeshire,utla,W06000009,0,
2020-03-02,Wales,Pembrokeshire,utla,W06000009,0,
2020-03-01,Wales,Pembrokeshire,utla,W06000009,0,
2020-02-29,Wales,Pembrokeshire,utla,W06000009,0,
2020-02-28,Wales,Pembrokeshire,utla,W06000009,0,
2020-02-27,Wales,Pembrokeshire,utla,W06000009,0,
2020-02-26,Wales,Pembrokeshire,utla,W06000009,0,
2020-02-25,Wales,Pembrokeshire,utla,W06000009,0,
2020-04-20,Wales,Powys,health_board,W11000024,123,
2020-04-20,Wales,Powys,utla,W06000023,123,
2020-04-19,Wales,Powys,health_board,W11000024,121,
2020-04-19,Wales,Powys,utla,W06000023,121,
2020-04-18,Wales,Powys,health_board,W11000024,118,
2020-04-18,Wales,Powys,utla,W06000023,118,
2020-04-17,Wales,Powys,health_board,W11000024,109,
2020-04-17,Wales,Powys,utla,W06000023,109,
2020-04-16,Wales,Powys,health_board,W11000024,103,
2020-04-16,Wales,Powys,utla,W06000023,103,
2020-04-15,Wales,Powys,health_board,W11000024,96,
2020-04-15,Wales,Powys,utla,W06000023,96,
2020-04-14,Wales,Powys,health_board,W11000024,94,
2020-04-14,Wales,Powys,utla,W06000023,94,
2020-04-13,Wales,Powys,health_board,W11000024,89,
2020-04-13,Wales,Powys,utla,W06000023,89,
2020-04-12,Wales,Powys,health_board,W11000024,75,
2020-04-12,Wales,Powys,utla,W06000023,75,
2020-04-11,Wales,Powys,health_board,W11000024,71,
2020-04-11,Wales,Powys,utla,W06000023,71,
2020-04-10,Wales,Powys,health_board,W11000024,69,
2020-04-10,Wales,Powys,utla,W06000023,69,
2020-04-09,Wales,Powys,health_board,W11000024,,
2020-04-09,Wales,Powys,utla,W06000023,,
2020-04-08,Wales,Powys,health_board,W11000024,62,
2020-04-08,Wales,Powys,utla,W06000023,62,
2020-04-07,Wales,Powys,health_board,W11000024,58,
2020-04-07,Wales,Powys,utla,W06000023,58,
2020-04-06,Wales,Powys,health_board,W11000024,55,
2020-04-06,Wales,Powys,utla,W06000023,55,
2020-04-05,Wales,Powys,health_board,W11000024,48,
2020-04-05,Wales,Powys,utla,W06000023,,
2020-04-04,Wales,Powys,health_board,W11000024,46,
2020-04-04,Wales,Powys,utla,W06000023,,
2020-04-03,Wales,Powys,health_board,W11000024,41,
2020-04-03,Wales,Powys,utla,W06000023,,
2020-04-02,Wales,Powys,health_board,W11000024,34,
2020-04-02,Wales,Powys,utla,W06000023,,
2020-04-01,Wales,Powys,health_board,W11000024,29,
2020-04-01,Wales,Powys,utla,W06000023,,
2020-03-31,Wales,Powys,health_board,W11000024,23,
2020-03-31,Wales,Powys,utla,W06000023,,
2020-03-30,Wales,Powys,health_board,W11000024,22,
2020-03-30,Wales,Powys,utla,W06000023,,
2020-03-29,Wales,Powys,health_board,W11000024,20,
2020-03-29,Wales,Powys,utla,W06000023,,
2020-03-28,Wales,Powys,health_board,W11000024,19,
2020-03-28,Wales,Powys,utla,W06000023,,
2020-03-27,Wales,Powys,health_board,W11000024,18,
2020-03-27,Wales,Powys,utla,W06000023,,
2020-03-26,Wales,Powys,health_board,W11000024,16,
2020-03-26,Wales,Powys,utla,W06000023,,
2020-03-25,Wales,Powys,health_board,W11000024,14,
2020-03-25,Wales,Powys,utla,W06000023,,
2020-03-24,Wales,Powys,health_board,W11000024,11,
2020-03-24,Wales,Powys,utla,W06000023,,
2020-03-23,Wales,Powys,health_board,W11000024,11,
2020-03-23,Wales,Powys,utla,W06000023,,
2020-03-22,Wales,Powys,health_board,W11000024,10,
2020-03-22,Wales,Powys,utla,W06000023,,
2020-03-21,Wales,Powys,health_board,W11000024,9,
2020-03-21,Wales,Powys,utla,W06000023,,
2020-03-20,Wales,Powys,health_board,W11000024,,
2020-03-20,Wales,Powys,utla,W06000023,8,
2020-03-19,Wales,Powys,health_board,W11000024,8,
2020-03-19,Wales,Powys,utla,W06000023,,
2020-03-18,Wales,Powys,health_board,W11000024,,
2020-03-18,Wales,Powys,utla,W06000023,,
2020-03-17,Wales,Powys,health_board,W11000024,,
2020-03-17,Wales,Powys,utla,W06000023,7,
2020-03-16,Wales,Powys,health_board,W11000024,,
2020-03-16,Wales,Powys,utla,W06000023,5,
2020-03-15,Wales,Powys,health_board,W11000024,,
2020-03-15,Wales,Powys,utla,W06000023,3,
2020-03-14,Wales,Powys,health_board,W11000024,,
2020-03-14,Wales,Powys,utla,W06000023,5,
2020-03-13,Wales,Powys,health_board,W11000024,,
2020-03-13,Wales,Powys,utla,W06000023,3,
2020-03-12,Wales,Powys,health_board,W11000024,,
2020-03-12,Wales,Powys,utla,W06000023,2,
2020-03-11,Wales,Powys,health_board,W11000024,,
2020-03-11,Wales,Powys,utla,W06000023,2,
2020-03-10,Wales,Powys,health_board,W11000024,,
2020-03-10,Wales,Powys,utla,W06000023,0,
2020-03-09,Wales,Powys,health_board,W11000024,,
2020-03-09,Wales,Powys,utla,W06000023,0,
2020-03-08,Wales,Powys,health_board,W11000024,,
2020-03-08,Wales,Powys,utla,W06000023,0,
2020-03-07,Wales,Powys,health_board,W11000024,,
2020-03-07,Wales,Powys,utla,W06000023,0,
2020-03-06,Wales,Powys,health_board,W11000024,,
2020-03-06,Wales,Powys,utla,W06000023,0,
2020-03-05,Wales,Powys,health_board,W11000024,,
2020-03-05,Wales,Powys,utla,W06000023,0,
2020-03-04,Wales,Powys,health_board,W11000024,,
2020-03-04,Wales,Powys,utla,W06000023,0,
2020-03-03,Wales,Powys,health_board,W11000024,,
2020-03-03,Wales,Powys,utla,W06000023,0,
2020-03-02,Wales,Powys,health_board,W11000024,,
2020-03-02,Wales,Powys,utla,W06000023,0,
2020-03-01,Wales,Powys,health_board,W11000024,,
2020-03-01,Wales,Powys,utla,W06000023,0,
2020-02-29,Wales,Powys,health_board,W11000024,,
2020-02-29,Wales,Powys,utla,W06000023,0,
2020-02-28,Wales,Powys,health_board,W11000024,,
2020-02-28,Wales,Powys,utla,W06000023,0,
2020-02-27,Wales,Powys,health_board,W11000024,,
2020-02-27,Wales,Powys,utla,W06000023,0,
2020-02-26,Wales,Powys,health_board,W11000024,,
2020-02-26,Wales,Powys,utla,W06000023,0,
2020-02-25,Wales,Powys,health_board,W11000024,,
2020-02-25,Wales,Powys,utla,W06000023,0,
2020-04-20,Wales,Resident outside Wales,health_board,,65,
2020-04-20,Wales,Resident outside Wales,utla,,65,
2020-04-19,Wales,Resident outside Wales,health_board,,62,
2020-04-19,Wales,Resident outside Wales,utla,,62,
2020-04-18,Wales,Resident outside Wales,health_board,,59,
2020-04-18,Wales,Resident outside Wales,utla,,59,
2020-04-17,Wales,Resident outside Wales,health_board,,56,
2020-04-17,Wales,Resident outside Wales,utla,,56,
2020-04-16,Wales,Resident outside Wales,health_board,,51,
2020-04-16,Wales,Resident outside Wales,utla,,51,
2020-04-15,Wales,Resident outside Wales,health_board,,48,
2020-04-15,Wales,Resident outside Wales,utla,,48,
2020-04-14,Wales,Resident outside Wales,health_board,,45,
2020-04-14,Wales,Resident outside Wales,utla,,45,
2020-04-13,Wales,Resident outside Wales,health_board,,45,
2020-04-13,Wales,Resident outside Wales,utla,,45,
2020-04-12,Wales,Resident outside Wales,health_board,,42,
2020-04-12,Wales,Resident outside Wales,utla,,42,
